Country,State,District,Year,Social Group Type,Land Area Size,Category Of Holdings,"Wholly Irrigated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Irrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Unirrigated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Unirrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partially Irrigated Holdings (UOM:Number), Scaling Factor:1","Irrigated Area Of Partially Irrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Area Of Partially Irrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Holdings Receiving Irrigation (UOM:Number), Scaling Factor:1","Net Irrigated Area Of Holdings Receiving Irrigation (UOM:Ha(Hectare)), Scaling Factor:1"
India,Odisha,Sambalpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,48,213.96,250,1153.554,67,48.169,293.112,115,262.129
India,Odisha,Sambalpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,20,118.59,96,645.648,36,62.69,224.014,56,181.28
India,Odisha,Sambalpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,18,149.897,68,641.071,20,34.49,160.679,38,184.387
India,Odisha,Sambalpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,2314,665.118,13182,5479.356,972,133.382,422.209,3286,798.5
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,2870,957.375,1689,563.503,57,16.059,30.287,2927,973.434
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,5,38.306,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,51,344.533,21,123.292,10,24.279,70.812,61,368.812
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,62,290.167,24,100.697,29,19.076,127.176,91,309.243
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,80,274.902,81,285.887,42,46.982,137.208,122,321.884
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,385,964.636,293,651.896,110,28.477,247.167,495,993.113
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,11,7.262,194.291,11,7.262
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,750,1064.457,1057,1610.271,402,293.561,783.097,1152,1358.018
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,1344,1095.426,1432,1128.719,88,25.615,77.128,1432,1121.041
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,4230,1338.958,6700,2141.895,91,10.237,34.718,4321,1349.195
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,6,45.29,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,10,61.327,10,49.139,0,0,0,10,61.327
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,41,145.856,25,109.001,15,40.072,62.3,56,185.928
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,49,159.934,51,156.542,11,5.049,35.608,60,164.983
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,235,512.994,191,420.228,41,14.624,89.174,276,527.618
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,5,58.001,0,0,0,0,0,5,58.001
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,773,1089.919,1088,1508.868,219,83.958,351.981,992,1173.877
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,1456,1120.469,2633,2018.535,246,72.834,225.775,1702,1193.303
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,7737,2588.069,11735,4047.026,435,72.522,165.901,8172,2660.591
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,6,189.232,5,100.81,0,0,0,6,189.232
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,27,228.357,63,534.901,38,100.745,296.003,65,329.102
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,185,1163.758,116,696.9,83,91.805,493.967,268,1255.563
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,376,1586.356,272,1147.757,177,185.113,773.978,553,1771.469
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,498,1711.668,395,1350.397,188,168.77,650.95,686,1880.438
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,2360,5614.873,1712,3986.849,850,469.57,2068.501,3210,6084.443
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,28,340.573,37,432.437,14,56.116,152.5,42,396.689
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,5682,8449.609,6013,8613.61,1455,751.471,2253.155,7137,9201.08
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,5722,4572.796,8809,6774.335,956,216.39,798.091,6678,4789.186
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,1,0.352,0,0,0,0,0,1,0.352
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,2,32.304,0,0,0,0,0,2,32.304
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,1,9.158,0,0,0,0,0,1,9.158
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,0,0,0,0,1,0.81,1.7,1,0.81
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,1,18.895,0,0,0,0,0,1,18.895
India,Odisha,Sonepur,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,0,0,5,4.099,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,729,281.028,44126,17809.705,950,112.844,477.544,1679,393.872
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,32,271.063,25,13.113,203.418,25,13.113
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,5,36.477,183,1153.972,235,59.785,1388.592,240,96.262
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,8,35.173,337,1470.92,204,50.844,868.778,212,86.017
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,10,38.986,1421,4936.159,415,88.011,1397.776,425,126.997
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,41,108.269,6405,16199.189,1399,259.96,3451.388,1440,368.229
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,12,151.69,28,73.338,426.808,28,73.338
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,260,490.376,38405,59222.628,5118,1232.034,9017.085,5378,1722.41
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,326,301.629,50849,43266.926,3796,714.532,3670.635,4122,1016.161
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,64,24.93,7777,3000.028,147,23.673,81.055,211,48.603
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,10,49.092,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,0,0,25,121.274,21,2.534,82.198,21,2.534
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,0,0,58,203.463,14,1.325,55.689,14,1.325
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,0,0,424,983.344,96,13.431,224.791,96,13.431
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,28,41.819,3181,4460.968,354,62.003,557.361,382,103.822
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,47,41.049,5754,4651.551,184,33.667,161.869,231,74.716
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,300,111.168,10293,2126.511,459,54.562,215.229,759,165.73
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,5,94.671,5,1.032,86.722,5,1.032
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,8,64.142,71,625.399,26,12.72,199.13,34,76.862
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,11,63.149,254,1527.318,236,76,1437.096,247,139.149
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,0,0,495,2105.816,225,59.687,977.737,225,59.687
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,23,81.222,852,1416.234,406,133.284,1395.259,429,214.506
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,74,187.083,3311,4049.35,1187,288.362,2861.234,1261,475.445
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,0,0,25,363.531,63,18.538,729.24,63,18.538
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,324,537.517,12927,11948.485,1799,549.043,3033.881,2123,1086.56
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,230,205.76,14514,6313.963,1154,186.457,1082.531,1384,392.217
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,3,0.32,5,1.993,0,0,0,3,0.32
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,13,542.199,40,1673.173,0,0,0,13,542.199
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,4,24.253,4,34.786,0,0,0,4,24.253
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,3,20.178,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,5,20.918,0,0,0,0,0
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,1,2.959,1,3.332,0,0,0,1,2.959
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,1,2.016,15,31.665,0,0,0,1,2.016
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,4,54.519,15,239.957,1,1.247,10.393,5,55.766
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,156,41.883,13,1.302,13,1.752,2.833,169,43.635
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,3,7.225,0,0,2,4.934,4.974,5,12.159
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,7,14.982,0,0,2,4.294,4.759,9,19.276
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,20,38.282,1,0.265,6,4.576,7.794,26,42.858
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,87,90.648,4,1.115,25,20.131,24.486,112,110.779
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,101,62.738,4,1.454,19,8.837,12.455,120,71.575
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,669,187.094,165,22.887,113,23.063,34.365,782,210.157
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,1,8.256,0,0,0,0,0,1,8.256
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,8,43.167,1,4.2,7,26.722,38.58,15,69.889
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,36,121.139,2,0.599,20,75.916,86.983,56,197.055
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,54,171.585,3,2.479,28,79.837,91.002,82,251.422
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,109,263.756,10,7.046,37,71.723,81.995,146,335.479
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,335,593.052,18,11.817,100,156.911,186.202,435,749.963
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,4,30.251,2,12.454,6,41.51,48.364,10,71.761
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,832,919.352,58,23.629,248,223.41,286.645,1080,1142.762
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,769,481.602,65,22.991,175,81.486,110.095,944,563.088
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,2,0.685,0,0,0,0,0,2,0.685
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,0,0,0,0,1,8.111,9.034,1,8.111
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,0,0,1,1.23,1.73,1,1.23
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,3,3.141,1,2.233,4.571,1,2.233
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,0,0,0,0,1,0.05,0.4,1,0.05
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,2,3.295,4,4.3,1,1.363,1.737,3,4.658
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,0,0,0,0,6,35.727,53.251,6,35.727
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,3,3.843,3,2.559,3,1.639,3.638,6,5.482
India,Puducherry,Karaikal,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,2,0.675,2,1.03,1,0.01,0.545,3,0.685
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,0,0,1,1.626,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,1,0.007,13,1.545,5,0.261,0.562,6,0.268
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,0,0,12,6.061,2,1.103,1.223,2,1.103
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,0,0,1,0.949,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,1,0.027,5056,332.416,2214,55.397,145.608,2215,55.424
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Mahe,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Puducherry,Pondicherry,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
